collision_index,casualty_reference,casualty_class,casualty_severity,sex_of_casualty,age_band_of_casualty
57334,1,3,3,1,5
57335,1,1,3,2,7
57336,1,1,2,1,8
57337,1,1,3,1,8
57338,1,1,3,2,6
57339,1,1,2,2,9
57340,1,1,3,2,5
57341,1,1,3,2,8
57342,1,2,2,1,5
57343,2,1,2,1,8
57344,1,1,3,1,6
57345,1,1,3,1,9
57346,1,2,3,2,8
57347,1,1,3,2,6
57348,1,1,3,1,8
57349,1,2,2,1,4
57350,2,2,3,2,4
57351,1,1,2,1,10
57352,1,1,3,1,6
57353,1,1,3,1,9
57354,2,2,2,2,9
57355,1,1,3,1,9
57356,1,2,3,2,9
57357,3,1,3,1,9
57358,1,1,2,1,3
57359,1,2,2,1,8
57360,1,1,3,2,9
57361,1,1,2,1,7
57362,1,1,3,2,6
57363,2,1,3,1,9
57364,3,2,3,1,7
57365,2,1,3,1,6
57366,1,1,2,1,9
57367,1,3,3,2,7
57368,1,1,2,1,8
57369,2,1,3,1,9
57370,1,1,3,1,6
57371,1,2,3,1,6
57372,1,1,2,2,6
57373,1,3,1,1,6
57374,1,1,3,1,7
57375,1,1,3,1,6
57376,1,1,2,1,6
57377,1,1,2,1,7
57378,2,1,3,1,9
57379,3,2,3,2,6
57380,1,3,2,1,3
57381,1,1,3,2,9
57382,2,2,2,2,11
57383,1,3,2,1,2
57384,1,1,2,1,6
57385,1,1,2,1,9
57386,1,1,2,1,10
57387,1,3,3,1,8
57388,1,2,3,1,4
57389,1,2,2,1,11
57390,1,2,2,1,7
57391,2,2,3,2,7
57392,3,2,3,2,5
57393,4,1,2,1,7
57394,5,2,2,1,9
57395,1,3,3,1,2
57396,1,1,3,1,7
57397,1,1,3,1,4
57398,1,1,2,1,9
57399,2,1,3,2,9
57400,1,1,2,1,7
57401,1,1,2,1,8
57402,1,3,2,1,5
57403,1,1,3,2,5
57404,1,3,3,2,5
57405,1,3,3,2,9
57406,1,1,3,2,10
57407,1,1,3,1,8
57408,1,1,3,1,6
57409,2,1,3,1,11
57410,1,1,3,1,8
57411,1,1,2,1,10
57412,2,2,2,2,9
57413,1,1,3,2,7
57414,1,1,2,1,9
57415,1,3,2,2,11
57416,1,2,3,2,1
57417,2,1,3,2,8
57418,3,2,3,1,7
57419,4,1,3,1,8
57420,5,2,2,2,3
57421,6,1,3,2,7
57422,7,2,3,2,3
57423,1,3,2,2,10
57424,1,1,3,1,6
57425,1,3,2,1,4
57426,1,1,3,1,7
57427,1,1,3,1,7
57428,1,2,3,2,8
57429,1,2,3,1,6
57430,1,1,3,2,9
57431,2,2,3,2,6
57432,3,2,3,2,7
57433,2,1,3,1,9
57434,1,1,3,1,5
57435,3,2,3,2,5
57436,4,2,3,2,5
57437,1,1,3,2,9
57438,1,3,3,2,11
57439,1,1,3,1,11
57440,2,2,3,2,11
57441,1,3,2,2,11
57442,1,1,3,2,9
57443,1,1,3,2,7
57444,2,1,3,2,6
57445,1,1,3,1,8
57446,1,3,3,1,2
57447,1,3,2,1,9
57448,1,1,1,1,7
57449,1,3,3,2,2
57450,1,3,3,2,6
57451,1,1,2,1,8
57452,1,1,2,1,8
57453,2,1,2,1,10
57454,3,2,2,1,7
57455,1,3,3,1,7
57456,1,3,2,1,2
57457,1,3,2,2,10
57458,1,3,2,2,3
57459,4,2,3,2,8
57460,5,2,3,2,8
57461,1,1,3,1,6
57462,2,2,3,2,10
57463,3,2,3,2,6
57464,6,2,2,1,10
57465,1,2,3,2,10
57466,2,2,3,1,10
57467,3,2,3,2,7
57468,1,1,3,1,9
57469,2,1,3,1,8
57470,1,1,3,2,5
57471,1,1,2,1,5
57472,1,2,3,2,7
57473,1,1,2,1,9
57474,2,1,3,2,8
57475,3,2,2,1,8
57476,1,1,3,2,5
57477,2,2,3,1,4
57478,3,1,3,2,4
57479,1,2,3,2,2
57480,2,2,3,1,3
57481,1,1,2,1,9
57482,1,1,2,1,6
57483,1,1,3,2,5
57484,2,1,3,1,7
57485,1,3,1,1,10
57486,1,2,2,2,4
57487,2,2,1,1,4
57488,3,1,2,1,4
57489,4,2,1,1,4
57490,1,3,2,1,9
57491,1,1,3,1,6
57492,1,1,3,2,7
57493,1,1,3,2,5
57494,1,3,2,1,10
57495,1,1,3,2,6
57496,1,3,2,2,6
57497,1,3,3,1,5
57498,2,1,2,2,9
57499,1,1,1,2,9
57500,1,2,3,1,10
57501,1,3,2,1,11
57502,1,3,2,1,6
57503,1,3,2,1,11
57504,1,1,2,1,6
57505,1,1,2,1,5
57506,1,2,3,2,4
57507,1,1,3,1,5
57508,2,1,3,1,4
57509,1,1,3,1,6
57510,1,1,3,2,8
57511,2,1,3,2,6
57512,1,3,3,1,2
57513,1,1,2,1,8
57514,1,1,3,1,6
57515,2,2,3,2,6
57516,1,1,3,1,5
57517,1,3,3,1,10
57518,1,1,3,1,9
57519,2,2,2,2,9
57520,1,1,1,1,11
57521,1,3,3,2,9
57522,1,1,2,1,8
57523,1,3,3,1,4
57524,1,3,2,1,3
57525,1,3,3,1,10
57526,1,1,3,1,6
57527,2,2,3,1,5
57528,3,1,3,1,9
57529,4,2,3,2,8
57530,1,2,2,1,8
57531,1,1,2,1,4
57532,1,3,2,2,9
57533,1,1,3,1,9
57534,1,3,3,1,7
57535,1,3,3,2,8
57536,2,3,3,1,8
57537,1,1,3,1,8
57538,1,1,1,1,7
57539,1,1,2,1,6
57540,1,1,3,1,7
57541,2,2,2,2,6
57542,3,2,3,2,3
57543,1,3,2,1,3
57544,1,3,2,1,9
57545,1,2,2,2,9
57546,2,1,2,1,8
57547,1,3,2,1,2
57548,1,1,3,1,5
57549,2,2,2,1,5
57550,3,2,3,2,5
57551,1,3,2,1,10
57552,1,1,3,2,9
57553,2,3,2,1,11
57554,1,1,3,1,4
57555,1,1,2,2,10
57556,1,2,3,1,6
57557,2,1,3,2,6
57558,3,2,3,1,2
57559,4,2,3,2,2
57560,1,1,2,1,11
57561,1,2,2,1,3
57562,1,1,2,1,9
57563,1,1,2,1,5
57564,1,1,3,1,8
57565,1,1,2,1,9
57566,1,1,3,1,11
57567,1,1,3,1,7
57568,2,2,2,2,2
57569,3,2,3,2,3
57570,1,1,3,2,7
57571,1,1,2,2,6
57572,1,3,3,1,3
57573,1,1,3,2,7
57574,1,1,3,2,11
57575,1,3,2,1,3
57576,1,3,3,1,7
57577,1,1,2,1,3
57578,2,2,1,1,4
57579,3,2,1,1,4
57580,1,3,3,2,5
57581,1,2,3,2,1
57582,2,2,3,2,7
57583,1,1,2,1,4
57584,1,3,1,2,8
57585,1,1,2,2,11
57586,1,1,3,1,8
57587,1,2,3,2,4
57588,1,3,3,1,9
57589,1,3,2,1,3
57590,1,2,2,2,6
57591,2,1,3,1,6
57592,3,1,3,1,7
57593,1,1,3,1,4
57594,1,1,3,2,10
57595,1,1,3,1,5
57596,1,1,3,1,6
57597,1,1,3,1,8
57598,2,2,3,2,6
57599,1,1,2,1,7
57600,1,1,2,1,7
57601,1,1,3,1,8
57602,1,1,3,2,10
57603,1,3,2,2,3
57604,1,1,3,2,5
57605,2,1,3,2,9
57606,1,1,3,1,6
57607,1,1,3,1,7
57608,1,1,3,2,7
57609,1,1,2,1,8
57610,2,2,2,1,3
57611,3,1,2,2,5
57612,4,2,2,2,5
57613,5,2,2,1,5
57614,1,1,3,2,5
57615,1,1,2,1,4
57616,1,1,2,1,8
57617,3,2,3,2,7
57618,1,1,3,2,8
57619,2,2,3,2,11
57620,1,3,2,1,5
57621,1,1,2,2,8
57622,2,1,2,1,8
57623,1,1,3,2,8
57624,1,1,3,1,8
57625,1,1,3,2,8
57626,1,1,2,1,8
57627,1,1,2,1,7
57628,1,3,3,1,2
57629,1,3,2,2,6
57630,1,3,2,1,6
57631,1,2,3,2,9
57632,1,1,2,1,7
57633,1,2,3,2,10
57634,1,3,2,1,8
57635,1,1,2,2,10
57636,1,1,3,1,9
57637,1,1,3,1,5
57638,1,1,2,1,6
57639,1,1,2,2,5
57640,1,3,3,1,2
57641,1,1,2,1,9
57642,2,2,3,1,7
57643,3,2,3,2,8
57644,4,2,2,1,3
57645,5,2,3,2,2
57646,6,2,3,1,6
57647,7,2,3,2,7
57648,8,2,3,1,8
57649,9,2,3,1,9
57650,10,2,3,1,10
57651,1,1,3,2,9
57652,1,2,3,2,9
57653,1,3,3,2,11
57654,1,3,3,1,4
57655,1,1,3,1,6
57656,1,2,2,1,4
57657,2,1,1,1,6
57658,1,1,2,2,8
57659,1,1,2,1,8
57660,1,3,2,1,3
57661,1,3,2,2,3
57662,1,3,3,2,4
57663,1,1,3,2,4
57664,1,3,3,1,10
57665,1,3,2,2,11
57666,1,3,2,1,10
57667,1,3,2,2,7
57668,1,2,3,1,11
57669,2,2,3,2,11
57670,1,1,3,2,6
57671,1,2,3,1,6
57672,1,1,1,1,8
57673,1,2,3,1,9
57674,1,2,3,2,4
57675,2,2,2,2,5
57676,1,1,3,1,4
57677,1,1,3,1,6
57678,1,1,1,1,11
57679,1,1,2,1,8
57680,1,1,2,1,5
57681,1,1,2,2,6
57682,1,1,3,2,9
57683,1,3,2,1,7
57684,1,2,3,1,7
57685,2,1,3,1,9
57686,1,1,2,2,10
57687,1,3,3,1,2
57688,1,2,3,2,6
57689,2,1,3,2,6
57690,1,1,3,1,4
57691,1,3,2,2,3
57692,1,1,3,1,5
57693,1,1,2,1,9
57694,1,2,3,2,1
57695,2,1,3,1,6
57696,1,3,3,1,8
57697,1,1,3,1,7
57698,1,2,2,2,3
57699,1,2,3,1,9
57700,2,2,3,2,4
57701,1,1,3,2,7
57702,1,2,3,2,6
57703,2,1,3,1,6
57704,1,1,3,1,9
57705,1,1,3,1,6
57706,1,1,3,1,8
57707,2,1,3,2,7
57708,1,1,3,1,6
57709,1,1,3,1,9
57710,1,3,3,2,6
57711,1,1,3,2,7
57712,1,1,3,1,6
57713,1,1,3,2,7
57714,1,1,2,2,9
57715,3,1,2,1,8
57716,2,1,3,1,8
57717,4,2,2,1,8
57718,5,2,3,1,6
57719,1,1,3,1,8
57720,2,1,2,2,6
57721,1,1,3,1,8
57722,1,1,3,1,8
57723,2,2,3,1,3
57724,3,2,3,1,2
57725,1,2,2,1,4
57726,1,3,2,1,6
57727,1,1,3,2,7
57728,2,1,3,2,6
57729,1,3,3,1,2
57730,2,1,3,1,8
57731,1,1,3,2,6
57732,1,1,3,1,8
57733,1,1,2,2,6
57734,1,3,2,1,5
57735,1,2,3,2,6
57736,1,1,3,2,8
57737,1,1,2,1,10
57738,2,2,2,2,10
57739,1,1,3,1,5
57740,1,3,2,1,6
57741,1,2,2,1,4
57742,2,2,2,1,4
57743,3,2,2,1,4
57744,1,2,2,2,7
57745,1,1,2,2,8
57746,2,2,2,2,4
57747,1,3,3,1,3
57748,1,1,3,2,7
57749,1,1,3,2,4
57750,1,1,2,2,7
57751,1,1,3,2,7
57752,2,1,3,2,5
57753,1,1,3,2,8
57754,1,1,3,1,9
57755,1,1,3,2,10
57756,2,1,3,2,5
57757,1,1,3,2,8
57758,1,1,3,1,7
57759,1,1,3,1,11
57760,3,2,3,2,11
57761,2,1,3,2,8
57762,1,1,2,1,9
57763,1,3,3,2,5
57764,1,3,3,2,2
57765,1,3,2,2,3
57766,1,1,3,2,7
57767,3,2,3,1,3
57768,2,1,3,1,7
57769,1,1,3,1,5
57770,2,1,3,2,6
57771,1,1,3,2,6
57772,2,1,3,1,4
57773,1,1,3,1,6
57774,1,3,3,2,6
57775,1,1,3,1,5
57776,2,1,3,2,9
57777,1,3,1,1,9
57778,2,3,3,2,10
57779,1,1,3,2,8
57780,1,3,2,2,9
57781,2,1,3,1,8
57782,1,1,3,2,5
57783,1,1,3,1,4
57784,1,1,3,1,6
57785,2,2,2,1,8
57786,2,1,3,1,7
57787,1,1,3,2,7
57788,1,3,2,1,6
57789,1,1,2,1,5
57790,2,1,3,2,8
57791,1,1,2,1,10
57792,1,2,3,2,6
57793,1,1,2,1,4
57794,2,1,3,2,7
57795,1,1,3,2,6
57796,1,1,3,1,8
57797,1,1,3,1,4
57798,3,1,2,1,9
57799,1,1,2,2,8
57800,2,2,2,1,8
57801,1,2,3,1,2
57802,1,1,3,2,8
57803,1,1,1,1,5
57804,1,1,3,2,6
57805,1,1,2,2,7
57806,2,1,2,1,6
57807,1,1,2,1,9
57808,1,1,2,1,4
57809,1,3,3,2,5
57810,1,2,3,2,1
57811,2,2,3,2,5
57812,3,2,3,1,2
57813,1,1,3,1,8
57814,1,1,2,1,9
57815,1,1,3,1,9
57816,1,1,3,2,9
57817,1,1,3,2,7
57818,2,1,2,1,8
57819,1,1,2,1,11
57820,1,2,2,1,9
57821,1,3,2,2,8
57822,1,2,3,1,2
57823,2,1,3,2,6
57824,1,3,3,2,7
57825,1,1,3,2,6
57826,1,2,3,2,4
57827,1,1,3,1,8
57828,1,1,1,1,11
57829,1,1,3,1,9
57830,1,2,2,1,4
57831,1,1,3,1,6
57832,1,3,3,2,3
57833,1,2,2,2,2
57834,2,1,2,2,7
57835,1,1,3,1,9
57836,1,1,3,1,6
57837,1,3,3,2,3
57838,1,1,2,1,6
57839,1,3,2,1,11
57840,1,1,3,1,3
57841,1,1,3,1,11
57842,1,1,2,2,4
57843,3,2,3,2,4
57844,4,1,2,2,4
57845,5,2,2,1,4
57846,1,1,2,1,7
57847,2,1,3,2,6
57848,1,1,2,1,6
57849,3,1,3,1,6
57850,1,1,3,2,6
57851,2,2,3,1,6
57852,1,2,3,2,3
57853,2,1,3,1,6
57854,1,1,3,1,5
57855,2,2,3,1,5
57856,1,1,3,2,6
57857,2,2,3,1,6
57858,1,1,3,2,6
57859,1,1,2,1,7
57860,1,1,2,1,4
57861,1,1,2,1,4
57862,1,1,2,1,4
57863,1,1,3,1,5
57864,1,1,3,1,9
57865,1,1,2,1,4
57866,1,1,3,2,5
57867,1,3,2,1,10
57868,1,3,3,1,7
57869,1,1,3,1,8
57870,2,2,2,2,8
57871,3,1,2,1,9
57872,1,1,3,2,5
57873,1,3,2,1,10
57874,1,2,3,1,4
57875,1,1,3,1,7
57876,4,2,3,1,8
57877,2,1,3,2,4
57878,3,2,3,2,9
57879,1,2,2,2,5
57880,2,2,3,2,10
57881,3,2,2,2,11
57882,1,3,2,2,9
57883,1,3,3,2,3
57884,1,2,3,2,5
57885,2,1,3,1,5
57886,1,1,3,1,7
57887,1,1,2,1,4
57888,1,1,3,1,6
57889,1,3,2,2,9
57890,1,2,3,2,6
57891,1,1,2,1,4
57892,1,3,2,1,6
57893,1,1,3,1,11
57894,1,3,3,2,1
57895,1,1,3,1,4
57896,1,1,2,1,9
57897,2,1,3,1,7
57898,1,1,2,1,7
57899,1,1,3,1,9
57900,1,1,3,1,8
57901,1,2,3,2,6
57902,1,1,3,1,8
57903,1,1,3,2,6
57904,1,1,3,2,6
57905,2,1,3,2,6
57906,1,1,2,2,11
57907,1,2,2,2,9
57908,1,2,2,2,10
57909,1,1,3,1,4
57910,2,1,2,1,10
57911,3,2,2,2,10
57912,1,1,3,2,6
57913,1,1,3,2,6
57914,1,3,3,2,1
57915,1,1,2,2,11
57916,1,2,2,1,10
57917,1,2,2,1,4
57918,1,2,2,1,5
57919,2,1,2,2,4
57920,3,2,3,1,1
57921,1,3,3,2,3
57922,1,1,2,2,7
57923,2,1,2,1,6
57924,3,1,2,2,7
57925,1,2,2,2,6
57926,1,1,3,1,5
57927,1,3,2,1,2
57928,1,1,2,2,4
57929,1,1,3,1,9
57930,1,1,2,2,7
57931,2,1,3,1,6
57932,1,3,3,2,10
57933,1,1,3,1,11
57934,1,3,3,1,3
57935,1,1,2,2,5
57936,1,1,2,1,5
57937,1,2,3,2,6
57938,2,2,3,1,3
57939,3,1,3,1,7
57940,4,2,3,2,6
57941,1,1,2,1,9
57942,1,1,3,1,9
57943,2,2,3,2,9
57944,2,2,3,1,3
57945,1,2,3,1,2
57946,1,1,3,1,7
57947,1,1,3,1,7
57948,1,2,3,1,4
57949,2,2,3,2,3
57950,3,1,3,2,7
57951,1,2,3,2,1
57952,1,2,2,2,4
57953,1,1,3,1,6
57954,1,1,3,1,6
57955,2,1,3,1,6
57956,3,2,3,1,6
57957,4,1,3,2,7
57958,5,1,3,1,8
57959,6,1,3,1,9
57960,1,3,2,2,7
57961,1,2,2,1,4
57962,2,1,2,1,5
57963,1,1,3,1,7
57964,1,1,2,1,9
57965,1,1,3,2,9
57966,1,3,2,2,6
57967,1,1,3,1,8
57968,1,3,2,1,3
57969,1,1,2,1,6
57970,2,2,1,1,9
57971,3,2,2,1,9
57972,4,2,2,1,6
57973,1,1,3,1,9
57974,1,1,3,1,10
57975,2,2,3,1,8
57976,1,1,2,2,7
57977,1,1,3,1,9
57978,1,3,3,1,9
57979,2,3,2,1,10
57980,1,1,2,1,4
57981,1,3,2,2,2
57982,1,3,2,2,2
57983,1,2,3,1,6
57984,1,1,3,1,9
57985,2,1,2,1,9
57986,1,1,3,2,10
57987,1,1,3,2,7
57988,1,1,2,2,10
57989,1,1,3,1,7
57990,1,1,3,1,11
57991,2,2,2,2,11
57992,1,1,2,2,7
57993,1,3,2,2,11
57994,1,3,3,1,6
57995,2,1,3,2,4
57996,1,1,3,1,10
57997,1,1,2,1,7
57998,2,2,3,1,11
57999,3,2,3,2,11
58000,1,1,2,1,9
58001,1,1,3,1,6
58002,1,3,3,1,9
58003,2,2,3,2,7
58004,3,2,3,1,3
58005,4,2,3,1,2
58006,5,2,3,1,4
58007,6,1,3,1,4
58008,1,1,3,1,9
58009,1,1,3,2,6
58010,3,2,2,2,10
58011,2,1,3,2,7
58012,1,1,3,2,4
58013,1,1,1,1,10
58014,1,1,3,1,5
58015,1,1,3,1,11
58016,1,1,2,1,5
58017,2,2,3,1,5
58018,3,2,2,2,5
58019,1,1,3,1,7
58020,1,1,2,1,9
58021,1,1,2,1,5
58022,1,3,2,1,3
58023,1,1,3,1,9
58024,2,2,3,2,9
58025,1,1,3,1,5
58026,1,1,3,2,9
58027,1,1,3,2,4
58028,1,1,2,1,10
58029,1,3,2,1,9
58030,1,1,3,1,4
58031,1,1,3,1,9
58032,2,2,3,2,8
58033,1,3,2,2,1
58034,1,1,2,1,10
58035,1,1,3,1,4
58036,1,3,2,1,11
58037,1,1,2,1,9
58038,1,3,3,1,11
58039,1,1,3,1,10
58040,2,1,2,1,6
58041,3,2,2,1,6
58042,1,1,3,1,8
58043,1,1,2,2,5
58044,1,1,3,2,8
58045,1,1,2,1,4
58046,1,1,2,1,7
58047,2,1,3,1,6
58048,1,3,3,1,11
58049,2,1,3,1,4
58050,1,1,3,1,6
58051,2,2,3,2,8
58052,3,1,3,1,8
58053,1,1,3,1,5
58054,1,1,1,1,9
58055,2,2,3,2,6
58056,1,1,3,2,8
58057,1,1,2,1,6
58058,1,1,3,1,5
58059,1,3,3,1,11
58060,1,1,3,2,6
58061,1,1,3,1,5
58062,2,2,1,1,4
58063,1,1,2,2,11
58064,1,2,3,2,8
58065,2,1,2,1,7
58066,1,1,1,2,9
58067,1,3,2,1,2
58068,1,1,3,2,6
58069,1,1,3,1,4
58070,1,1,3,2,6
58071,1,1,2,2,5
58072,1,1,2,1,5
58073,1,1,3,2,6
58074,1,3,3,2,9
58075,1,1,2,1,6
58076,1,1,2,1,5
58077,1,1,3,1,3
58078,1,1,2,1,7
58079,1,2,3,1,6
58080,2,2,2,1,6
58081,3,1,3,1,6
58082,1,1,2,1,5
58083,1,1,2,2,11
58084,1,1,2,1,8
58085,1,1,3,1,8
58086,1,1,2,2,6
58087,1,1,2,1,6
58088,2,3,3,2,6
58089,1,2,3,2,11
58090,1,1,3,1,8
58091,1,1,3,2,7
58092,1,1,3,1,7
58093,2,2,3,2,8
58094,1,1,3,2,7
58095,1,1,3,2,6
58096,1,1,3,1,8
58097,2,1,3,2,7
58098,1,1,2,1,10
58099,1,1,3,2,6
58100,1,1,3,1,11
58101,1,2,3,1,9
58102,1,2,2,2,9
58103,1,1,2,1,8
58104,1,3,3,1,2
58105,1,1,3,2,5
58106,1,1,2,2,5
58107,1,1,3,1,9
58108,1,1,3,1,9
58109,1,1,2,1,7
58110,3,1,3,2,7
58111,1,1,3,2,7
58112,1,3,2,2,2
58113,1,1,2,2,9
58114,1,1,2,1,5
58115,1,1,3,2,6
58116,1,2,3,1,8
58117,2,2,3,2,8
58118,1,1,2,2,7
58119,1,3,3,2,9
58120,1,3,3,1,9
58121,1,1,3,1,7
58122,1,1,3,1,9
58123,3,2,3,2,9
58124,2,1,3,1,7
58125,1,1,3,1,6
58126,1,1,3,1,6
58127,1,3,2,1,3
58128,1,1,3,2,5
58129,1,1,2,1,9
58130,1,2,3,2,4
58131,1,3,2,2,6
58132,2,2,3,2,3
58133,1,2,3,2,8
58134,1,1,3,1,6
58135,2,2,3,2,6
58136,3,2,3,1,6
58137,4,2,3,1,8
58138,1,1,3,1,5
58139,1,1,3,1,5
58140,1,1,3,1,4
58141,1,3,2,2,8
58142,1,3,3,2,3
58143,1,3,2,1,3
58144,1,1,3,2,6
58145,2,2,3,2,1
58146,1,3,3,2,9
58147,1,3,2,1,4
58148,1,1,2,1,6
58149,1,1,3,1,6
58150,1,1,1,1,7
58151,1,1,2,2,5
58152,1,1,2,1,6
58153,1,1,2,1,9
58154,1,1,2,2,7
58155,1,1,3,1,7
58156,3,2,3,1,2
58157,2,1,2,1,8
58158,4,2,3,1,3
58159,1,1,3,2,4
58160,1,2,3,2,8
58161,2,1,3,2,6
58162,1,1,2,1,8
58163,2,1,1,1,8
58164,1,1,2,1,8
58165,1,1,3,1,10
58166,1,1,3,1,7
58167,1,3,3,1,7
58168,2,2,3,2,4
58169,1,1,3,1,8
58170,1,3,2,2,7
58171,1,1,3,1,8
58172,1,1,1,2,7
58173,1,2,3,2,9
58174,2,1,3,1,6
58175,3,2,3,2,6
58176,1,1,3,1,7
58177,1,1,3,1,6
58178,2,2,3,2,8
58179,1,1,2,2,6
58180,3,2,2,2,7
58181,4,2,3,1,4
58182,1,1,3,1,11
58183,2,2,2,2,11
58184,1,3,3,1,6
58185,1,1,2,1,6
58186,1,1,3,1,8
58187,1,1,3,2,5
58188,1,1,3,1,10
58189,1,1,3,1,4
58190,1,1,2,1,4
58191,1,1,2,1,6
58192,1,3,3,2,9
58193,1,3,3,1,3
58194,1,1,3,1,7
58195,2,2,3,2,6
58196,1,3,2,2,10
58197,1,3,3,2,2
58198,1,3,3,1,3
58199,1,1,2,2,8
58200,1,2,3,2,11
58201,1,3,2,2,2
58202,1,1,3,2,9
58203,1,1,3,2,7
58204,2,2,3,2,4
58205,1,1,3,1,11
58206,1,1,3,1,9
58207,1,1,2,1,11
58208,2,1,3,2,9
58209,1,1,3,1,6
58210,1,1,1,1,11
58211,1,3,3,1,3
58212,1,1,3,1,6
58213,1,1,3,2,7
58214,2,2,3,1,8
58215,3,2,3,2,3
58216,4,2,3,1,1
58217,1,1,1,1,7
58218,2,1,3,1,7
58219,1,3,1,1,11
58220,2,1,3,1,11
58221,1,1,3,1,7
58222,1,3,3,1,10
58223,1,3,2,2,10
58224,1,1,3,2,10
58225,1,3,2,1,8
58226,1,1,2,1,6
58227,2,1,2,2,6
58228,3,2,3,1,6
58229,1,3,3,1,3
58230,1,1,3,2,5
58231,1,1,1,1,9
58232,2,2,3,2,4
58233,1,1,3,2,11
58234,1,1,3,2,9
58235,2,1,3,2,4
58236,1,1,3,2,6
58237,2,2,3,2,9
58238,1,1,2,1,11
58239,1,2,2,2,2
58240,1,2,2,1,8
58241,4,1,2,2,6
58242,1,1,2,2,9
58243,2,2,3,1,9
58244,3,2,2,2,1
58245,1,1,3,2,7
58246,1,1,2,1,9
58247,1,2,3,2,6
58248,1,3,2,2,2
58249,1,2,2,2,11
58250,1,1,2,1,8
58251,1,1,2,1,9
58252,1,1,3,1,7
58253,1,1,2,2,10
58254,1,1,3,2,11
58255,1,1,3,2,5
58256,2,1,3,2,10
58257,1,2,3,2,9
58258,1,1,3,2,9
58259,1,1,2,1,6
58260,2,1,3,1,9
58261,1,3,2,2,3
58262,1,1,3,1,6
58263,1,1,3,2,8
58264,1,1,3,1,5
58265,1,1,2,1,2
58266,1,1,3,2,6
58267,1,1,2,1,7
58268,1,1,2,1,9
58269,1,1,2,2,6
58270,1,1,2,2,4
58271,3,2,2,2,4
58272,4,2,3,2,4
58273,2,2,3,1,4
58274,1,1,3,1,8
58275,1,1,2,1,8
58276,1,1,3,1,7
58277,1,1,3,1,7
58278,2,1,3,1,6
58279,1,1,3,1,7
58280,1,1,3,1,11
58281,2,1,3,2,10
58282,1,1,2,1,11
58283,1,1,2,1,6
58284,1,1,2,1,10
58285,1,1,3,2,6
58286,1,3,3,1,3
58287,1,2,3,2,3
58288,1,3,3,1,3
58289,1,3,2,1,9
58290,1,2,3,2,8
58291,2,1,3,1,5
58292,1,2,2,2,11
58293,2,2,2,2,11
58294,1,1,3,1,7
58295,1,1,3,2,11
58296,1,1,3,1,4
58297,1,1,3,2,7
58298,1,1,3,1,11
58299,1,1,3,2,7
58300,2,1,3,1,6
58301,1,1,2,1,5
58302,2,1,3,1,8
58303,1,1,3,1,9
58304,1,2,2,2,9
58305,1,3,2,1,11
58306,1,3,3,1,6
58307,2,3,3,1,6
58308,1,1,3,1,6
58309,2,2,3,2,7
58310,3,1,3,1,6
58311,1,1,3,1,7
58312,2,1,3,2,10
58313,4,2,3,1,11
58314,5,2,3,1,2
58315,6,2,3,2,1
58316,1,1,3,1,4
58317,3,2,3,1,4
58318,1,1,2,1,5
58319,2,2,3,1,4
58320,1,1,2,1,5
58321,1,1,3,2,5
58322,2,2,3,1,5
58323,1,1,3,2,8
58324,1,1,3,1,7
58325,1,2,3,2,11
58326,1,1,3,2,10
58327,1,1,3,2,6
58328,1,1,3,2,6
58329,1,2,3,1,4
58330,2,2,3,2,4
58331,3,2,3,1,4
58332,4,2,3,1,4
58333,2,1,3,1,6
58334,1,1,3,2,11
58335,2,2,2,1,11
58336,3,1,3,2,8
58337,1,2,3,2,5
58338,2,1,3,2,4
58339,1,1,3,1,8
58340,2,1,3,1,7
58341,1,2,2,1,6
58342,1,1,3,1,9
58343,1,2,2,2,11
58344,2,2,3,2,5
58345,3,1,3,2,7
58346,1,2,3,1,7
58347,2,1,3,2,6
58348,1,1,2,1,8
58349,1,1,2,1,6
58350,2,1,3,2,7
58351,1,1,2,1,8
58352,1,1,1,1,9
58353,1,1,2,1,8
58354,1,1,3,1,10
58355,2,2,3,2,10
58356,3,1,3,1,6
58357,1,1,3,1,7
58358,1,3,2,1,11
58359,1,1,2,1,6
58360,1,1,3,1,6
58361,1,1,3,2,2
58362,1,1,3,1,9
58363,1,1,2,1,7
58364,1,1,2,1,11
58365,1,3,3,2,7
58366,1,1,3,1,7
58367,1,3,3,1,8
58368,1,2,3,2,6
58369,1,1,2,1,8
58370,1,1,3,1,8
58371,1,1,2,1,8
58372,1,1,2,1,9
58373,1,2,3,2,4
58374,2,2,3,2,4
58375,3,2,3,2,4
58376,1,1,3,2,11
58377,1,1,3,1,6
58378,1,1,3,1,10
58379,2,2,3,2,10
58380,3,1,3,1,9
58381,1,3,2,2,5
58382,1,1,2,1,5
58383,2,2,3,2,8
58384,3,1,3,1,8
58385,1,3,2,2,6
58386,1,1,3,2,8
58387,2,1,3,2,8
58388,1,1,3,1,7
58389,1,2,3,1,6
58390,3,1,3,2,7
58391,2,1,3,2,6
58392,1,2,3,2,7
58393,1,1,3,2,2
58394,1,1,3,2,8
58395,2,2,3,2,10
58396,3,1,3,1,10
58397,1,1,2,1,9
58398,1,1,2,1,10
58399,1,1,2,1,5
58400,1,1,3,2,9
58401,1,1,3,1,4
58402,1,1,2,1,8
58403,1,1,3,1,9
58404,1,1,3,1,10
58405,1,1,3,1,4
58406,1,3,3,2,3
